0	12	0	9	9	-10
0	12	0	9	10	102
1	12	0	0	0	-2.54313e+06
1	12	0	0	1	-2.91228e+06
1	12	0	0	2	5.52072e+06
1	12	0	0	3	3.57541e+06
1	12	0	0	4	82789
1	12	0	0	5	4.37825e+06
1	12	0	0	6	2.868e+06
1	12	0	1	0	3.8589e+06
1	12	0	1	1	5.30823e+06
1	12	0	1	2	-782255
1	12	0	1	3	3.84667e+06
1	12	0	1	4	2.5204e+06
1	12	0	1	5	-102570
1	12	0	1	6	2.37596e+06
1	12	0	2	0	770919
1	12	0	2	1	5.17887e+06
1	12	0	2	2	305741
1	12	0	2	3	1.17185e+06
1	12	0	2	4	989987
1	12	0	2	5	2.4256e+06
1	12	0	2	6	2.25277e+06
1	12	0	3	0	2.01609e+06
1	12	0	3	1	2.34388e+06
1	12	0	3	2	3.18431e+06
1	12	0	3	3	2.17396e+06
1	12	0	3	4	1.01354e+06
1	12	0	3	5	1.63964e+06
1	12	0	3	6	1.43485e+06
1	12	0	4	0	3.07182e+06
1	12	0	4	1	-327452
1	12	0	4	2	1.5378e+06
1	12	0	4	3	1.87685e+06
1	12	0	4	4	1.71447e+06
1	12	0	4	5	1.09906e+06
1	12	0	4	6	1.47092e+06
1	12	0	5	0	777361
1	12	0	5	1	687857
1	12	0	5	2	-589601
1	12	0	5	3	327023
1	12	0	5	4	968354
1	12	0	5	5	1.64631e+06
1	12	0	5	6	444980
1	12	0	6	0	544148
1	12	0	6	1	119590
1	12	0	6	2	2.11909e+06
1	12	0	6	3	510858
1	12	0	6	4	358252
1	12	0	6	5	-3467
1	12	0	6	6	1.13686e+06
1	12	0	7	0	-1.63022e+06
1	12	0	7	1	-771335
1	12	0	7	2	887129
1	12	0	7	3	-85630
1	12	0	7	4	161773
1	12	0	7	5	1.17744e+06
1	12	0	7	6	539303
1	12	0	8	0	-202052
1	12	0	8	1	-9777
1	12	0	8	2	-58628
1	12	0	8	3	-89131
1	12	0	8	4	-651817
1	12	0	8	5	-163551
1	12	0	8	6	-3715
1	12	0	9	0	3.12485e+06
1	12	0	9	1	457408
1	12	0	9	2	-87339
1	12	0	9	3	-25522
1	12	0	9	4	73519
1	12	0	9	5	4281
1	12	0	9	6	691326
1	12	0	10	0	2.93516e+06
1	12	0	10	1	-225996
1	12	0	10	2	589542
1	12	0	10	3	69335
1	12	0	10	4	-745866
1	12	0	10	5	-761609
1	12	0	10	6	424648
1	12	0	11	0	78574
1	12	0	11	1	1.51196e+06
1	12	0	11	2	153918
1	12	0	11	3	-621094
1	12	0	11	4	-925903
1	12	0	11	5	-417112
1	12	0	11	6	524914
1	12	0	12	0	862185
1	12	0	12	1	49626
1	12	0	12	2	197746
1	12	0	12	3	-93583
1	12	0	12	4	-514975
1	12	0	12	5	513733
1	12	0	12	6	143564
1	12	0	13	0	810078
1	12	0	13	1	755690
1	12	0	13	2	-353291
1	12	0	13	3	-475280
1	12	0	13	4	-554855
1	12	0	13	5	376942
1	12	0	13	6	453365
1	12	0	14	0	1.54625e+06
1	12	0	14	1	381207
1	12	0	14	2	208252
1	12	0	14	3	-805248
1	12	0	14	4	-388109
1	12	0	14	5	607283
1	12	0	14	6	165520
1	12	0	15	0	496281
1	12	0	15	1	88017
1	12	0	15	2	-242382
1	12	0	15	3	-643528
1	12	0	15	4	-110446
1	12	0	15	5	-25161
1	12	0	15	6	333876
1	12	0	16	0	1.88301e+06
1	12	0	16	1	395085
1	12	0	16	2	156475
1	12	0	16	3	-550584
1	12	0	16	4	122995
1	12	0	16	5	217017
1	12	0	16	6	150372
1	12	0	17	0	-260300
1	12	0	17	1	-368459
1	12	0	17	2	-468493
1	12	0	17	3	-706376
1	12	0	17	4	399121
1	12	0	17	5	-116627
1	12	0	17	6	-190208
1	12	0	18	0	-249557
1	12	0	18	1	-271811
1	12	0	18	2	-191157
1	12	0	18	3	105429
1	12	0	18	4	359028
1	12	0	18	5	375511
1	12	0	18	6	152547
1	12	0	19	0	1.07835e+06
1	12	0	19	1	631417
1	12	0	19	2	-99025
1	12	0	19	3	-303160
1	12	0	19	4	-297356
1	12	0	19	5	-26151
1	12	0	19	6	-96675
1	12	0	20	0	-753393
1	12	0	20	1	102628
1	12	0	20	2	-241275
1	12	0	20	3	343913
1	12	0	20	4	-84022
1	12	0	20	5	-153592
1	12	0	20	6	133509
1	12	0	21	0	485626
1	12	0	21	1	407584
1	12	0	21	2	-5630
1	12	0	21	3	-238183
1	12	0	21	4	-289344
1	12	0	21	5	202708
1	12	0	21	6	-7985
2	12	0	0	0	2.62768e+06
2	12	0	0	1	2.65682e+06
2	12	0	0	2	2.77241e+06
2	12	0	0	3	2.69111e+06
2	12	0	0	4	2.42268e+06
2	12	0	0	5	2.20866e+06
2	12	0	0	6	2.02654e+06
2	12	0	0	7	1.90448e+06
2	12	0	0	8	1.82732e+06
2	12	0	0	9	1.76119e+06
2	12	0	0	10	1.70218e+06
2	12	0	1	0	2.71458e+06
2	12	0	1	1	2.60914e+06
2	12	0	1	2	2.47273e+06
2	12	0	1	3	2.29581e+06
2	12	0	1	4	2.09134e+06
2	12	0	1	5	1.92656e+06
2	12	0	1	6	1.80285e+06
2	12	0	1	7	1.70441e+06
2	12	0	1	8	1.61678e+06
2	12	0	1	9	1.55638e+06
2	12	0	1	10	1.49561e+06
2	12	0	2	0	2.97761e+06
2	12	0	2	1	2.70153e+06
2	12	0	2	2	2.3295e+06
2	12	0	2	3	2.05836e+06
2	12	0	2	4	1.87531e+06
2	12	0	2	5	1.77354e+06
2	12	0	2	6	1.66375e+06
2	12	0	2	7	1.59373e+06
2	12	0	2	8	1.51748e+06
2	12	0	2	9	1.46856e+06
2	12	0	2	10	-1.38048e+06
2	12	0	3	0	2.59646e+06
2	12	0	3	1	2.35754e+06
2	12	0	3	2	2.01129e+06
2	12	0	3	3	1.77203e+06
2	12	0	3	4	1.62246e+06
2	12	0	3	5	1.57333e+06
2	12	0	3	6	1.49684e+06
2	12	0	3	7	1.43909e+06
2	12	0	3	8	-1.31054e+06
2	12	0	3	9	-1.10513e+06
2	12	0	3	10	-937799
2	12	0	4	0	2.07941e+06
2	12	0	4	1	1.92354e+06
2	12	0	4	2	1.67221e+06
2	12	0	4	3	1.49407e+06
2	12	0	4	4	1.3827e+06
2	12	0	4	5	1.35256e+06
2	12	0	4	6	1.28789e+06
2	12	0	4	7	1.24202e+06
2	12	0	4	8	-1.04033e+06
2	12	0	4	9	-865270
2	12	0	4	10	-717253
2	12	0	5	0	1.57729e+06
2	12	0	5	1	1.48445e+06
2	12	0	5	2	1.34026e+06
2	12	0	5	3	1.22677e+06
2	12	0	5	4	1.15622e+06
2	12	0	5	5	1.14464e+06
2	12	0	5	6	1.09773e+06
2	12	0	5	7	1.05995e+06
2	12	0	5	8	-895191
2	12	0	5	9	-738591
2	12	0	5	10	-607448
2	12	0	6	0	1.26703e+06
2	12	0	6	1	1.20943e+06
2	12	0	6	2	1.11954e+06
2	12	0	6	3	1.04226e+06
2	12	0	6	4	992075
2	12	0	6	5	969316
2	12	0	6	6	938778
2	12	0	6	7	911213
2	12	0	6	8	-796475
2	12	0	6	9	-656171
2	12	0	6	10	-535155
2	12	0	7	0	1.1734e+06
2	12	0	7	1	1.11698e+06
2	12	0	7	2	1.04205e+06
2	12	0	7	3	990513
2	12	0	7	4	950043
2	12	0	7	5	915115
2	12	0	7	6	891349
2	12	0	7	7	-799267
2	12	0	7	8	-663875
2	12	0	7	9	-537082
2	12	0	7	10	-428475
2	12	0	8	0	1.02256e+06
2	12	0	8	1	969766
2	12	0	8	2	933363
2	12	0	8	3	-371764
2	12	0	8	4	-618647
2	12	0	8	5	-808005
2	12	0	8	6	776873
2	12	0	8	7	471657
2	12	0	8	8	203343
2	12	0	8	9	-36085
2	12	0	8	10	-233498
2	12	0	9	0	2.73671e+06
2	12	0	9	1	906646
2	12	0	9	2	186124
2	12	0	9	3	-203363
2	12	0	9	4	-460418
2	12	0	9	5	-659514
2	12	0	9	6	-762318
2	12	0	9	7	473165
2	12	0	9	8	217632
2	12	0	9	9	-10258
2	12	0	9	10	-198528
2	12	0	10	0	2.41424e+06
2	12	0	10	1	744317
2	12	0	10	2	89310
2	12	0	10	3	-264013
2	12	0	10	4	-498094
2	12	0	10	5	-677529
2	12	0	10	6	630119
2	12	0	10	7	366077
2	12	0	10	8	132624
2	12	0	10	9	-76997
2	12	0	10	10	-249796
2	12	0	11	0	2.16374e+06
2	12	0	11	1	623436
2	12	0	11	2	17438
2	12	0	11	3	-305309
2	12	0	11	4	-521437
2	12	0	11	5	-684215
2	12	0	11	6	523821
2	12	0	11	7	279912
2	12	0	11	8	65783
2	12	0	11	9	-128584
2	12	0	11	10	-287757
2	12	0	12	0	1.9377e+06
2	12	0	12	1	513555
2	12	0	12	2	-47669
2	12	0	12	3	-348023
2	12	0	12	4	-547049
2	12	0	12	5	672349
2	12	0	12	6	427981
2	12	0	12	7	204387
2	12	0	12	8	7781
2	12	0	12	9	-172228
2	12	0	12	10	-319083
2	12	0	13	0	1.73397e+06
2	12	0	13	1	411976
2	12	0	13	2	-49326
2	12	0	13	3	-384867
2	12	0	13	4	-567834
2	12	0	13	5	572970
2	12	0	13	6	347807
2	12	0	13	7	139548
2	12	0	13	8	-41559
2	12	0	13	9	-208007
2	12	0	13	10	-343991
2	12	0	14	0	1.56156e+06
2	12	0	14	1	323286
2	12	0	14	2	-161505
2	12	0	14	3	-417117
2	12	0	14	4	-585312
2	12	0	14	5	487303
2	12	0	14	6	276631
2	12	0	14	7	83027
2	12	0	14	8	-84567
2	12	0	14	9	-240128
2	12	0	14	10	330569
2	12	0	15	0	1.41606e+06
2	12	0	15	1	253480
2	12	0	15	2	-202175
2	12	0	15	3	-442213
2	12	0	15	4	-599018
2	12	0	15	50	20	0	0	0	-20
0	20	0	0	1	-16
0	20	0	0	2	3
0	20	0	0	3	10
0	20	0	0	4	7
0	20	0	0	5	4
0	20	0	0	6	2
0	20	0	0	7	-4
0	20	0	0	8	-6
0	20	0	0	9	-7
0	20	0	1	0	-27
0	20	0	1	1	-17
0	20	0	1	2	1
0	20	0	1	3	7
0	20	0	1	4	7
0	20	0	1	5	3
0	20	0	1	6	2
0	20	0	1	7	-3
0	20	0	1	8	-9
0	20	0	1	9	-14
0	20	0	2	0	-10
0	20	0	2	1	-7
0	20	0	2	2	6
0	20	0	2	3	11
0	20	0	2	4	10
0	20	0	2	5	6
0	20	0	2	6	5
0	20	0	2	7	-1
0	20	0	2	8	-7
0	20	0	2	9	-13
0	20	0	3	0	0
0	20	0	3	1	4
0	20	0	3	2	13
0	20	0	3	3	13
0	20	0	3	4	12
0	20	0	3	5	8
0	20	0	3	6	6
0	20	0	3	7	3
0	20	0	3	8	-3
0	20	0	3	9	-8
0	20	0	4	0	6
0	20	0	4	1	13
0	20	0	4	2	16
0	20	0	4	3	15
0	20	0	4	4	14
0	20	0	4	5	11
0	20	0	4	6	9
0	20	0	4	7	7
0	20	0	4	8	1
0	20	0	4	9	-3
0	20	0	5	0	5
0	20	0	5	1	11
0	20	0	5	2	14
0	20	0	5	3	13
0	20	0	5	4	11
0	20	0	5	5	9
0	20	0	5	6	9
0	20	0	5	7	6
0	20	0	5	8	2
0	20	0	5	9	-2
0	20	0	6	0	6
0	20	0	6	1	14
0	20	0	6	2	14
0	20	0	6	3	12
0	20	0	6	4	10
0	20	0	6	5	10
0	20	0	6	6	10
0	20	0	6	7	7
0	20	0	6	8	4
0	20	0	6	9	-1
0	20	0	7	0	8
0	20	0	7	1	-112
0	20	0	7	2	-101
0	20	0	7	3	36
0	20	0	7	4	26
0	20	0	7	5	21
0	20	0	7	6	15
0	20	0	7	7	9
0	20	0	7	8	2
0	20	0	7	9	-6
0	20	0	8	0	26
0	20	0	8	1	38
0	20	0	8	2	36
0	20	0	8	3	29
0	20	0	8	4	20
0	20	0	8	5	16
0	20	0	8	6	11
0	20	0	8	7	8
0	20	0	8	8	0
0	20	0	8	9	-6
0	20	0	9	0	25
0	20	0	9	1	36
0	20	0	9	2	33
0	20	0	9	3	27
0	20	0	9	4	19
0	20	0	9	5	15
0	20	0	9	6	10
0	20	0	9	7	6
0	20	0	9	8	1
0	20	0	9	9	-5
1	20	0	0	0	-5.89271e+06
1	20	0	0	1	-2.93326e+06
1	20	0	0	2	-2.94238e+06
1	20	0	0	3	2.53831e+06
1	20	0	0	4	-1.51497e+06
1	20	0	0	5	4.23695e+06
1	20	0	1	0	-1.11918e+06
1	20	0	1	1	2.56665e+06
1	20	0	1	2	-416289
1	20	0	1	3	-258290
1	20	0	1	4	2.3176e+06
1	20	0	1	5	2.26631e+06
1	20	0	2	0	-2.06291e+06
1	20	0	2	1	5.08714e+06
1	20	0	2	2	3.95945e+06
1	20	0	2	3	-656766
1	20	0	2	4	-353328
1	20	0	2	5	382075
1	20	0	3	0	3.93998e+06
1	20	0	3	1	-1.21457e+06
1	20	0	3	2	1.15702e+06
1	20	0	3	3	-434297
1	20	0	3	4	1.18502e+06
1	20	0	3	5	1.6955e+06
1	20	0	4	0	-1.08805e+06
1	20	0	4	1	-34950
1	20	0	4	2	18185
1	20	0	4	3	994338
1	20	0	4	4	490209
1	20	0	4	5	1.38379e+06
1	20	0	5	0	2.60683e+06
1	20	0	5	1	549054
1	20	0	5	2	183257
1	20	0	5	3	-162492
1	20	0	5	4	1.6945e+06
1	20	0	5	5	81865
1	20	0	6	0	3.01928e+06
1	20	0	6	1	1.49335e+06
1	20	0	6	2	1.57928e+06
1	20	0	6	3	1.22688e+06
1	20	0	6	4	1.01378e+06
1	20	0	6	5	287581
1	20	0	7	0	1.85e+06
1	20	0	7	1	902316
1	20	0	7	2	1.12657e+06
1	20	0	7	3	-913467
1	20	0	7	4	-615136
1	20	0	7	5	-569126
1	20	0	8	0	218705
1	20	0	8	1	2.03542e+06
1	20	0	8	2	1.15894e+06
1	20	0	8	3	605654
1	20	0	8	4	-1.12534e+06
1	20	0	8	5	-906171
1	20	0	9	0	395300
1	20	0	9	1	-217790
1	20	0	9	2	-356645
1	20	0	9	3	-417625
1	20	0	9	4	-739842
1	20	0	9	5	-342454
1	20	0	10	0	3.17485e+06
1	20	0	10	1	-308466
1	20	0	10	2	-739919
1	20	0	10	3	376737
1	20	0	10	4	-464744
1	20	0	10	5	987694
1	20	0	11	0	2.15129e+06
1	20	0	11	1	596851
1	20	0	11	2	-216700
1	20	0	11	3	-724191
1	20	0	11	4	-452298
1	20	0	11	5	128619
1	20	0	12	0	-67644
1	20	0	12	1	102112
1	20	0	12	2	-382819
1	20	0	12	3	80556
1	20	0	12	4	-432942
1	20	0	12	5	225533
1	20	0	13	0	1.19422e+06
1	20	0	13	1	805409
1	20	0	13	2	-796593
1	20	0	13	3	-697612
1	20	0	13	4	-582195
1	20	0	13	5	706155
1	20	0	14	0	1.88146e+06
1	20	0	14	1	1.03474e+06
1	20	0	14	2	-590848
1	20	0	14	3	-274412
1	20	0	14	4	34084
1	20	0	14	5	75939
1	20	0	15	0	830412
1	20	0	15	1	737305
1	20	0	15	2	-189489
1	20	0	15	3	-213031
1	20	0	15	4	727622
1	20	0	15	5	245612
1	20	0	16	0	1.73076e+06
1	20	0	16	1	-729918
1	20	0	16	2	-767056
1	20	0	16	3	-154474
1	20	0	16	4	236243
1	20	0	16	5	185460
1	20	0	17	0	-666067
1	20	0	17	1	364244
1	20	0	17	2	410651
1	20	0	17	3	271329
1	20	0	17	4	275743
1	20	0	17	5	328620
1	20	0	18	0	530520
1	20	0	18	1	388937
1	20	0	18	2	346948
1	20	0	18	3	126857
1	20	0	18	4	-132351
1	20	0	18	5	-307811
1	20	0	19	0	-823926
1	20	0	19	1	614421
1	20	0	19	2	-65763
1	20	0	19	3	257440
1	20	0	19	4	-216910
1	20	0	19	5	-267484
1	20	0	20	0	-207988
1	20	0	20	1	540600
1	20	0	20	2	-135491
1	20	0	20	3	60071
1	20	0	20	4	-214017
1	20	0	20	5	7389
1	20	0	21	0	-662417
1	20	0	21	1	380683
1	20	0	21	2	-42632
1	20	0	21	3	326982
1	20	0	21	4	66206
1	20	0	21	5	-244640
2	20	0	0	0	2.82996e+06
2	20	0	0	1	2.61967e+06
2	20	0	0	2	2.31289e+06
2	20	0	0	3	2.0651e+06
2	20	0	0	4	1.89523e+06
2	20	0	0	5	1.75811e+06
2	20	0	0	6	1.66633e+06
2	20	0	0	7	1.5871e+06
2	20	0	0	8	1.51006e+06
2	20	0	0	9	1.46187e+06
2	20	0	1	0	3.15089e+06
2	20	0	1	1	2.77555e+06
2	20	0	1	2	2.33463e+06
2	20	0	1	3	2.04288e+06
2	20	0	1	4	1.85168e+06
2	20	0	1	5	1.76746e+06
2	20	0	1	6	1.65755e+06
2	20	0	1	7	1.58998e+06
2	20	0	1	8	1.51186e+06
2	20	0	1	9	1.47131e+06
2	20	0	2	0	2.48384e+06
2	20	0	2	1	2.29218e+06
2	20	0	2	2	1.9664e+06
2	20	0	2	3	1.73534e+06
2	20	0	2	4	1.59136e+06
2	20	0	2	5	1.55887e+06
2	20	0	2	6	1.48052e+06
2	20	0	2	7	1.42771e+06
2	20	0	2	8	1.366e+06
2	20	0	2	9	1.32271e+06
2	20	0	3	0	1.8508e+06
2	20	0	3	1	1.74058e+06
2	20	0	3	2	1.53802e+06
2	20	0	3	3	1.38519e+06
2	20	0	3	4	1.29026e+06
2	20	0	3	5	1.28414e+06
2	20	0	3	6	1.23039e+06
2	20	0	3	7	1.18487e+06
2	20	0	3	8	1.14148e+06
2	20	0	3	9	1.11556e+06
2	20	0	4	0	1.34755e+06
2	20	0	4	1	1.28868e+06
2	20	0	4	2	1.18262e+06
2	20	0	4	3	1.09679e+06
2	20	0	4	4	1.04719e+06
2	20	0	4	5	1.03093e+06
2	20	0	4	6	998634
2	20	0	4	7	966621
2	20	0	4	8	938268
2	20	0	4	9	927358
2	20	0	5	0	1.25652e+06
2	20	0	5	1	1.19094e+06
2	20	0	5	2	1.10361e+06
2	20	0	5	3	1.02956e+06
2	20	0	5	4	981681
2	20	0	5	5	942012
2	20	0	5	6	914032
2	20	0	5	7	885712
2	20	0	5	8	858130
2	20	0	5	9	848316
2	20	0	6	0	1.05246e+06
2	20	0	6	1	997526
2	20	0	6	2	951076
2	20	0	6	3	920832
2	20	0	6	4	888778
2	20	0	6	5	860366
2	20	0	6	6	834104
2	20	0	6	7	804088
2	20	0	6	8	775510
2	20	0	6	9	-754253
2	20	0	7	0	978930
2	20	0	7	1	929040
2	20	0	7	2	904810
2	20	0	7	3	-561159
2	20	0	7	4	-825454
2	20	0	7	5	-1.03328e+06
2	20	0	7	6	732192
2	20	0	7	7	398778
2	20	0	7	8	102826
2	20	0	7	9	-162459
2	20	0	8	0	2.8733e+06
2	20	0	8	1	870848
2	20	0	8	2	86911
2	20	0	8	3	-335535
2	20	0	8	4	-615392
2	20	0	8	5	-830065
2	20	0	8	6	739931
2	20	0	8	7	423429
2	20	0	8	8	143399
2	20	0	8	9	-108193
2	20	0	9	0	2.52993e+06
2	20	0	9	1	714279
2	20	0	9	2	1991
2	20	0	9	3	-380764
2	20	0	9	4	-634817
2	20	0	9	5	-826301
2	20	0	9	6	602363
2	20	0	9	7	314614
2	20	0	9	8	61846
2	20	0	9	9	-167779
2	20	0	10	0	2.24443e+06
2	20	0	10	1	581193
2	20	0	10	2	-73699
2	20	0	10	3	-420279
2	20	0	10	4	-652028
2	20	0	10	5	770902
2	20	0	10	6	486327
2	20	0	10	7	225611
2	20	0	10	8	-3837
2	20	0	10	9	-214025
2	20	0	11	0	1.98381e+06
2	20	0	11	1	457171
2	20	0	11	2	-139299
2	20	0	11	3	-457743
2	20	0	11	4	-668242
2	20	0	11	5	648260
2	20	0	11	6	388654
2	20	0	11	7	148988
2	20	0	11	8	-59652
2	20	0	11	9	-251796
2	20	0	12	0	1.76627e+06
2	20	0	12	1	353399
2	20	0	12	2	1.16215e+06
2	20	0	12	3	-493246
2	20	0	12	4	-683724
2	20	0	12	5	542606
2	20	0	12	6	303017
2	20	0	12	7	81502
2	20	0	12	8	-110109
2	20	0	12	9	-287746
2	20	0	13	0	1.58431e+06
2	20	0	13	1	265510
2	20	0	13	2	-248009
2	20	0	13	3	-517932
2	20	0	13	4	-695050
2	20	0	13	5	449958
2	20	0	13	6	225601
2	20	0	13	7	22999
2	20	0	13	8	-153327
2	20	0	13	9	-319312
2	20	0	14	0	1.43319e+06
2	20	0	14	1	201308
2	20	0	14	2	-279307
2	20	0	14	3	-538088
2	20	0	14	4	694621
2	20	0	14	5	370910
2	20	0	14	6	162609
2	20	0	14	7	-24405
2	20	0	14	8	-186988
2	20	0	14	9	-341962
2	20	0	15	0	1.28892e+06
2	20	0	15	1	289725
2	20	0	15	2	-327123
2	20	0	15	3	-568748
2	20	0	15	4	595094
2	20	0	15	5	291646
2	20	0	15	6	98770
2	20	0	15	7	-73546
2	20	0	15	8	-223590
2	20	0	15	9	350859
2	20	0	16	0	1.17026e+06
2	20	0	16	1	76952
2	20	0	16	2	-350065
2	20	0	16	3	145897
2	20	0	16	4	121707
2	20	0	16	5	104460
2	20	0	16	6	91206
2	20	0	16	7	81087
2	20	0	16	8	73173
2	20	0	16	9	66384
2	20	0	17	0	-730
2	20	0	17	1	-354
2	20	0	17	2	-115
2	20	0	17	3	-111
2	20	0	17	4	341
2	20	0	17	5	225
2	20	0	17	6	198
2	20	0	17	7	-72
2	20	0	17	8	-148
2	20	0	17	9	-64
2	20	0	18	0	-77470
2	20	0	18	1	396
2	20	0	18	2	708
2	20	0	18	3	313
2	20	0	18	4	238
2	20	0	18	5	82
2	20	0	18	6	28
2	20	0	18	7	214
2	20	0	18	8	441
2	20	0	18	9	18
2	20	0	19	0	118
2	20	0	19	1	360
2	20	0	19	2	212
2	20	0	19	3	181
2	20	0	19	4	178
2	20	0	19	5	57
2	20	0	19	6	33
2	20	0	19	7	-21
2	20	0	19	8	12
2	20	0	19	9	21
2	20	0	20	0	-1235
2	20	0	20	1	-1019
2	20	0	20	2	-680
2	20	0	20	3	-504
2	20	0	20	4	-256
2	20	0	20	5	-363
2	20	0	20	6	-211
2	20	0	20	7	-258
2	20	0	20	8	-147
2	20	0	20	9	37827
2	20	0	21	0	-5339
2	20	0	21	10	16	0	0	0	1
0	16	0	0	1	0
0	16	0	0	2	-4
0	16	0	0	3	-8
0	16	0	0	4	-11
0	16	0	0	5	-14
0	16	0	0	6	-16
0	16	0	0	7	-18
0	16	0	0	8	-16
0	16	0	0	9	-12
0	16	0	0	10	1
0	16	0	1	0	-23
0	16	0	1	1	-17
0	16	0	1	2	-2
0	16	0	1	3	3
0	16	0	1	4	1
0	16	0	1	5	-4
0	16	0	1	6	-6
0	16	0	1	7	-11
0	16	0	1	8	-15
0	16	0	1	9	-16
0	16	0	1	10	6
0	16	0	2	0	-21
0	16	0	2	1	-14
0	16	0	2	2	3
0	16	0	2	3	7
0	16	0	2	4	5
0	16	0	2	5	0
0	16	0	2	6	-2
0	16	0	2	7	-8
0	16	0	2	8	-13
0	16	0	2	9	-18
0	16	0	2	10	7
0	16	0	3	0	-10
0	16	0	3	1	-6
0	16	0	3	2	6
0	16	0	3	3	8
0	16	0	3	4	8
0	16	0	3	5	2
0	16	0	3	6	0
0	16	0	3	7	-5
0	16	0	3	8	-11
0	16	0	3	9	-16
0	16	0	3	10	9
0	16	0	4	0	0
0	16	0	4	1	4
0	16	0	4	2	12
0	16	0	4	3	12
0	16	0	4	4	10
0	16	0	4	5	5
0	16	0	4	6	3
0	16	0	4	7	-1
0	16	0	4	8	-6
0	16	0	4	9	-12
0	16	0	4	10	14
0	16	0	5	0	5
0	16	0	5	1	11
0	16	0	5	2	14
0	16	0	5	3	13
0	16	0	5	4	11
0	16	0	5	5	8
0	16	0	5	6	7
0	16	0	5	7	3
0	16	0	5	8	-2
0	16	0	5	9	-6
0	16	0	5	10	18
0	16	0	6	0	5
0	16	0	6	1	11
0	16	0	6	2	13
0	16	0	6	3	11
0	16	0	6	4	9
0	16	0	6	5	7
0	16	0	6	6	6
0	16	0	6	7	4
0	16	0	6	8	-1
0	16	0	6	9	-5
0	16	0	6	10	18
0	16	0	7	0	8
0	16	0	7	1	14
0	16	0	7	2	13
0	16	0	7	3	10
0	16	0	7	4	9
0	16	0	7	5	7
0	16	0	7	6	6
0	16	0	7	7	3
0	16	0	7	8	0
0	16	0	7	9	-4
0	16	0	7	10	18
0	16	0	8	0	26
0	16	0	8	1	40
0	16	0	8	2	37
0	16	0	8	3	29
0	16	0	8	4	20
0	16	0	8	5	15
0	16	0	8	6	9
0	16	0	8	7	4
0	16	0	8	8	-3
0	16	0	8	9	-9
0	16	0	8	10	108
0	16	0	9	0	24
0	16	0	9	1	36
0	16	0	9	2	33
0	16	0	9	3	26
0	16	0	9	4	19
0	16	0	9	5	14
0	16	0	9	6	9
0	16	0	9	7	4
0	16	0	9	8	-2
0	16	0	9	9	-7
0	16	0	9	10	102
1	16	0	0	0	-3.51958e+06
1	16	0	0	1	-2.74395e+06
1	16	0	0	2	-2.3457e+06
1	16	0	0	3	1.51058e+06
